COD_ZNJE,COD_ZENT,COD_ZDES_SELLIN,COD_ZDEM,COD_ZDES_SELLOUT,GERENCIA,COD_SKU,INICIATIVA,REGIÓN,PAÍS,NODO,RESPONSABLE DE PAGO,GRUPO CLIENTE SI,GRUPO CLIENTE SO,DESTINATARIO,COD_ZTER,TERRITORIO,ORG VTA,CLIENTE,Homologo,SKU + Descripción/Material,Descripción/Material,CATEGORÍA,MATERIAL,DESCRIPCIÓN ABREVIADA,ETAPA,FAMILIA,LÍNEA,PROTEÍNA,FORMATO,PROCESO,PLANTA,TIPO PRODUCTO,ESTADO SKU,TOTAL,DATO,COD_DATO,Atributo,MES,Valor
2102184,1000027943,1000027351,30007856,NA,Gerencia COPACIGULF,7530790,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,OTROS COPACIGULF,,CAMATAURA 2,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,OTROS COPACIGULF,7530780/7530790,7530780/7530790 - KAT 33% 2.0 PEL,KAT 33% 2.0 PEL,Alimento Camarones,Nicovita Katal Camarón 33% 2.0,KAT 33% 2.0 PEL,ENGORDE,KAT,REG,0.33,2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,169.4972829,PB2025,PB+0,NOV,202511,0
2102184,1000027943,1000027351,30007856,NA,Gerencia COPACIGULF,7530790,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,OTROS COPACIGULF,,CAMATAURA 2,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,OTROS COPACIGULF,7530780/7530790,7530780/7530790 - KAT 33% 2.0 PEL,KAT 33% 2.0 PEL,Alimento Camarones,Nicovita Katal Camarón 33% 2.0,KAT 33% 2.0 PEL,ENGORDE,KAT,REG,0.33,2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,169.4972829,PB2025,PB+0,DIC,202512,0
2102184,1000027943,1000027351,30007884,NA,Gerencia COPACIGULF,7500093,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,OTROS COPACIGULF,,CAMARTENT S.A.,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,OTROS COPACIGULF,7500093,7500093 - TER 35% 1.2 PEL,TER 35% 1.2 PEL,Alimento Camarones,Nicovita Térap Camarón 35% 1.2Pe,TER 35% 1.2 PEL,PRE ENGORDE,TER,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,49.6,PB2025,PB+0,MAR,202503,5
2102184,1000027943,1000027351,30007884,NA,Gerencia COPACIGULF,7500093,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,OTROS COPACIGULF,,CAMARTENT S.A.,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,OTROS COPACIGULF,7500093,7500093 - TER 35% 1.2 PEL,TER 35% 1.2 PEL,Alimento Camarones,Nicovita Térap Camarón 35% 1.2Pe,TER 35% 1.2 PEL,PRE ENGORDE,TER,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,49.6,PB2025,PB+0,ABR,202504,5
2102184,1000027943,1000027351,30007884,NA,Gerencia COPACIGULF,7500093,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,OTROS COPACIGULF,,CAMARTENT S.A.,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,OTROS COPACIGULF,7500093,7500093 - TER 35% 1.2 PEL,TER 35% 1.2 PEL,Alimento Camarones,Nicovita Térap Camarón 35% 1.2Pe,TER 35% 1.2 PEL,PRE ENGORDE,TER,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,49.6,PB2025,PB+0,MAY,202505,5
2102184,1000027943,1000027351,30007884,NA,Gerencia COPACIGULF,7500093,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,OTROS COPACIGULF,,CAMARTENT S.A.,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,OTROS COPACIGULF,7500093,7500093 - TER 35% 1.2 PEL,TER 35% 1.2 PEL,Alimento Camarones,Nicovita Térap Camarón 35% 1.2Pe,TER 35% 1.2 PEL,PRE ENGORDE,TER,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,49.6,PB2025,PB+0,JUN,202506,5
2102184,1000027943,1000027351,30007884,NA,Gerencia COPACIGULF,7500093,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,OTROS COPACIGULF,,CAMARTENT S.A.,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,OTROS COPACIGULF,7500093,7500093 - TER 35% 1.2 PEL,TER 35% 1.2 PEL,Alimento Camarones,Nicovita Térap Camarón 35% 1.2Pe,TER 35% 1.2 PEL,PRE ENGORDE,TER,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,49.6,PB2025,PB+0,JUL,202507,5
2102184,1000027943,1000027351,30007884,NA,Gerencia COPACIGULF,7500093,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,OTROS COPACIGULF,,CAMARTENT S.A.,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,OTROS COPACIGULF,7500093,7500093 - TER 35% 1.2 PEL,TER 35% 1.2 PEL,Alimento Camarones,Nicovita Térap Camarón 35% 1.2Pe,TER 35% 1.2 PEL,PRE ENGORDE,TER,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,49.6,PB2025,PB+0,AGO,202508,5
2102184,1000027943,1000027351,30007884,NA,Gerencia COPACIGULF,7500093,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,OTROS COPACIGULF,,CAMARTENT S.A.,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,OTROS COPACIGULF,7500093,7500093 - TER 35% 1.2 PEL,TER 35% 1.2 PEL,Alimento Camarones,Nicovita Térap Camarón 35% 1.2Pe,TER 35% 1.2 PEL,PRE ENGORDE,TER,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,49.6,PB2025,PB+0,SEP,202509,4.85
2102184,1000027943,1000027351,30007884,NA,Gerencia COPACIGULF,7500093,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,OTROS COPACIGULF,,CAMARTENT S.A.,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,OTROS COPACIGULF,7500093,7500093 - TER 35% 1.2 PEL,TER 35% 1.2 PEL,Alimento Camarones,Nicovita Térap Camarón 35% 1.2Pe,TER 35% 1.2 PEL,PRE ENGORDE,TER,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,49.6,PB2025,PB+0,OCT,202510,4.9
2102184,1000027943,1000027351,30007884,NA,Gerencia COPACIGULF,7500093,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,OTROS COPACIGULF,,CAMARTENT S.A.,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,OTROS COPACIGULF,7500093,7500093 - TER 35% 1.2 PEL,TER 35% 1.2 PEL,Alimento Camarones,Nicovita Térap Camarón 35% 1.2Pe,TER 35% 1.2 PEL,PRE ENGORDE,TER,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,49.6,PB2025,PB+0,NOV,202511,4.8
2102184,1000027943,1000027351,30007884,NA,Gerencia COPACIGULF,7500093,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,OTROS COPACIGULF,,CAMARTENT S.A.,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,OTROS COPACIGULF,7500093,7500093 - TER 35% 1.2 PEL,TER 35% 1.2 PEL,Alimento Camarones,Nicovita Térap Camarón 35% 1.2Pe,TER 35% 1.2 PEL,PRE ENGORDE,TER,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,49.6,PB2025,PB+0,DIC,202512,5.05
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530497,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530497/7530821,7530497/7530821 - KAT 35% 0.8 EXT,KAT 35% 0.8 EXT,Alimento Camarones,Nicovita Katal Camarón 35% 0.8 EX,KAT 35% 0.8 EXT,INICIADOR,KAT,REG,0.35,0.8,EXTRUIDO,PNT,PORTAFOLIO,ACTIVO,565,PB2025,PB+0,ENE,202501,50
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530497,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530497/7530821,7530497/7530821 - KAT 35% 0.8 EXT,KAT 35% 0.8 EXT,Alimento Camarones,Nicovita Katal Camarón 35% 0.8 EX,KAT 35% 0.8 EXT,INICIADOR,KAT,REG,0.35,0.8,EXTRUIDO,PNT,PORTAFOLIO,ACTIVO,565,PB2025,PB+0,FEB,202502,50
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530497,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530497/7530821,7530497/7530821 - KAT 35% 0.8 EXT,KAT 35% 0.8 EXT,Alimento Camarones,Nicovita Katal Camarón 35% 0.8 EX,KAT 35% 0.8 EXT,INICIADOR,KAT,REG,0.35,0.8,EXTRUIDO,PNT,PORTAFOLIO,ACTIVO,565,PB2025,PB+0,MAR,202503,50
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530497,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530497/7530821,7530497/7530821 - KAT 35% 0.8 EXT,KAT 35% 0.8 EXT,Alimento Camarones,Nicovita Katal Camarón 35% 0.8 EX,KAT 35% 0.8 EXT,INICIADOR,KAT,REG,0.35,0.8,EXTRUIDO,PNT,PORTAFOLIO,ACTIVO,565,PB2025,PB+0,ABR,202504,50
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530497,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530497/7530821,7530497/7530821 - KAT 35% 0.8 EXT,KAT 35% 0.8 EXT,Alimento Camarones,Nicovita Katal Camarón 35% 0.8 EX,KAT 35% 0.8 EXT,INICIADOR,KAT,REG,0.35,0.8,EXTRUIDO,PNT,PORTAFOLIO,ACTIVO,565,PB2025,PB+0,MAY,202505,45
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530497,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530497/7530821,7530497/7530821 - KAT 35% 0.8 EXT,KAT 35% 0.8 EXT,Alimento Camarones,Nicovita Katal Camarón 35% 0.8 EX,KAT 35% 0.8 EXT,INICIADOR,KAT,REG,0.35,0.8,EXTRUIDO,PNT,PORTAFOLIO,ACTIVO,565,PB2025,PB+0,JUN,202506,45
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530497,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530497/7530821,7530497/7530821 - KAT 35% 0.8 EXT,KAT 35% 0.8 EXT,Alimento Camarones,Nicovita Katal Camarón 35% 0.8 EX,KAT 35% 0.8 EXT,INICIADOR,KAT,REG,0.35,0.8,EXTRUIDO,PNT,PORTAFOLIO,ACTIVO,565,PB2025,PB+0,JUL,202507,45
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530497,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530497/7530821,7530497/7530821 - KAT 35% 0.8 EXT,KAT 35% 0.8 EXT,Alimento Camarones,Nicovita Katal Camarón 35% 0.8 EX,KAT 35% 0.8 EXT,INICIADOR,KAT,REG,0.35,0.8,EXTRUIDO,PNT,PORTAFOLIO,ACTIVO,565,PB2025,PB+0,AGO,202508,45
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530497,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530497/7530821,7530497/7530821 - KAT 35% 0.8 EXT,KAT 35% 0.8 EXT,Alimento Camarones,Nicovita Katal Camarón 35% 0.8 EX,KAT 35% 0.8 EXT,INICIADOR,KAT,REG,0.35,0.8,EXTRUIDO,PNT,PORTAFOLIO,ACTIVO,565,PB2025,PB+0,SEP,202509,45
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530497,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530497/7530821,7530497/7530821 - KAT 35% 0.8 EXT,KAT 35% 0.8 EXT,Alimento Camarones,Nicovita Katal Camarón 35% 0.8 EX,KAT 35% 0.8 EXT,INICIADOR,KAT,REG,0.35,0.8,EXTRUIDO,PNT,PORTAFOLIO,ACTIVO,565,PB2025,PB+0,OCT,202510,50
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530497,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530497/7530821,7530497/7530821 - KAT 35% 0.8 EXT,KAT 35% 0.8 EXT,Alimento Camarones,Nicovita Katal Camarón 35% 0.8 EX,KAT 35% 0.8 EXT,INICIADOR,KAT,REG,0.35,0.8,EXTRUIDO,PNT,PORTAFOLIO,ACTIVO,565,PB2025,PB+0,NOV,202511,45
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530497,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530497/7530821,7530497/7530821 - KAT 35% 0.8 EXT,KAT 35% 0.8 EXT,Alimento Camarones,Nicovita Katal Camarón 35% 0.8 EX,KAT 35% 0.8 EXT,INICIADOR,KAT,REG,0.35,0.8,EXTRUIDO,PNT,PORTAFOLIO,ACTIVO,565,PB2025,PB+0,DIC,202512,45
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530214,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530214,7530214 - KAT 35% 1.2 PEL,KAT 35% 1.2 PEL,Alimento Camarones,Nicovita Katal Camarón 35% AD 1.2,KAT 35% 1.2 PEL,PRE ENGORDE,KAT,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,1025,PB2025,PB+0,ENE,202501,70
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530214,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530214,7530214 - KAT 35% 1.2 PEL,KAT 35% 1.2 PEL,Alimento Camarones,Nicovita Katal Camarón 35% AD 1.2,KAT 35% 1.2 PEL,PRE ENGORDE,KAT,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,1025,PB2025,PB+0,FEB,202502,85
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530214,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530214,7530214 - KAT 35% 1.2 PEL,KAT 35% 1.2 PEL,Alimento Camarones,Nicovita Katal Camarón 35% AD 1.2,KAT 35% 1.2 PEL,PRE ENGORDE,KAT,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,1025,PB2025,PB+0,MAR,202503,85
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530214,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530214,7530214 - KAT 35% 1.2 PEL,KAT 35% 1.2 PEL,Alimento Camarones,Nicovita Katal Camarón 35% AD 1.2,KAT 35% 1.2 PEL,PRE ENGORDE,KAT,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,1025,PB2025,PB+0,ABR,202504,90
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530214,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530214,7530214 - KAT 35% 1.2 PEL,KAT 35% 1.2 PEL,Alimento Camarones,Nicovita Katal Camarón 35% AD 1.2,KAT 35% 1.2 PEL,PRE ENGORDE,KAT,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,1025,PB2025,PB+0,MAY,202505,85
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530214,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530214,7530214 - KAT 35% 1.2 PEL,KAT 35% 1.2 PEL,Alimento Camarones,Nicovita Katal Camarón 35% AD 1.2,KAT 35% 1.2 PEL,PRE ENGORDE,KAT,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,1025,PB2025,PB+0,JUN,202506,90
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530214,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530214,7530214 - KAT 35% 1.2 PEL,KAT 35% 1.2 PEL,Alimento Camarones,Nicovita Katal Camarón 35% AD 1.2,KAT 35% 1.2 PEL,PRE ENGORDE,KAT,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,1025,PB2025,PB+0,JUL,202507,85
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530214,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530214,7530214 - KAT 35% 1.2 PEL,KAT 35% 1.2 PEL,Alimento Camarones,Nicovita Katal Camarón 35% AD 1.2,KAT 35% 1.2 PEL,PRE ENGORDE,KAT,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,1025,PB2025,PB+0,AGO,202508,90
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530214,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530214,7530214 - KAT 35% 1.2 PEL,KAT 35% 1.2 PEL,Alimento Camarones,Nicovita Katal Camarón 35% AD 1.2,KAT 35% 1.2 PEL,PRE ENGORDE,KAT,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,1025,PB2025,PB+0,SEP,202509,85
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530214,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530214,7530214 - KAT 35% 1.2 PEL,KAT 35% 1.2 PEL,Alimento Camarones,Nicovita Katal Camarón 35% AD 1.2,KAT 35% 1.2 PEL,PRE ENGORDE,KAT,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,1025,PB2025,PB+0,OCT,202510,90
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530214,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530214,7530214 - KAT 35% 1.2 PEL,KAT 35% 1.2 PEL,Alimento Camarones,Nicovita Katal Camarón 35% AD 1.2,KAT 35% 1.2 PEL,PRE ENGORDE,KAT,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,1025,PB2025,PB+0,NOV,202511,85
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530214,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530214,7530214 - KAT 35% 1.2 PEL,KAT 35% 1.2 PEL,Alimento Camarones,Nicovita Katal Camarón 35% AD 1.2,KAT 35% 1.2 PEL,PRE ENGORDE,KAT,REG,0.35,1.2,PELETIZADO,PNT,PORTAFOLIO,ACTIVO,1025,PB2025,PB+0,DIC,202512,85
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530780,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530780/7530790,7530780/7530790 - KAT 33% 2.0 PEL,KAT 33% 2.0 PEL,Alimento Camarones,Nicovita Katal Camaron 33% 2.0 EC,KAT 33% 2.0 PEL,ENGORDE,KAT,REG,0.33,2,PELETIZADO,INB,PORTAFOLIO,ACTIVO,3439.690291,PB2025,PB+0,ENE,202501,157.3574301
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530780,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530780/7530790,7530780/7530790 - KAT 33% 2.0 PEL,KAT 33% 2.0 PEL,Alimento Camarones,Nicovita Katal Camaron 33% 2.0 EC,KAT 33% 2.0 PEL,ENGORDE,KAT,REG,0.33,2,PELETIZADO,INB,PORTAFOLIO,ACTIVO,3439.690291,PB2025,PB+0,FEB,202502,528.2266237
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530780,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530780/7530790,7530780/7530790 - KAT 33% 2.0 PEL,KAT 33% 2.0 PEL,Alimento Camarones,Nicovita Katal Camaron 33% 2.0 EC,KAT 33% 2.0 PEL,ENGORDE,KAT,REG,0.33,2,PELETIZADO,INB,PORTAFOLIO,ACTIVO,3439.690291,PB2025,PB+0,MAR,202503,511.7412247
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530780,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530780/7530790,7530780/7530790 - KAT 33% 2.0 PEL,KAT 33% 2.0 PEL,Alimento Camarones,Nicovita Katal Camaron 33% 2.0 EC,KAT 33% 2.0 PEL,ENGORDE,KAT,REG,0.33,2,PELETIZADO,INB,PORTAFOLIO,ACTIVO,3439.690291,PB2025,PB+0,ABR,202504,820.8
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530780,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530780/7530790,7530780/7530790 - KAT 33% 2.0 PEL,KAT 33% 2.0 PEL,Alimento Camarones,Nicovita Katal Camaron 33% 2.0 EC,KAT 33% 2.0 PEL,ENGORDE,KAT,REG,0.33,2,PELETIZADO,INB,PORTAFOLIO,ACTIVO,3439.690291,PB2025,PB+0,MAY,202505,653.5650124
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530780,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530780/7530790,7530780/7530790 - KAT 33% 2.0 PEL,KAT 33% 2.0 PEL,Alimento Camarones,Nicovita Katal Camaron 33% 2.0 EC,KAT 33% 2.0 PEL,ENGORDE,KAT,REG,0.33,2,PELETIZADO,INB,PORTAFOLIO,ACTIVO,3439.690291,PB2025,PB+0,JUN,202506,768
2102184,1000027943,1000027512,30005299,NA,Gerencia COPACIGULF,7530780,NA,RA,ECUADOR,D. COPACIGULF,COPACIGULF S.A.,G. ATILIO SOLANO,,SABANETACORP - MUELLE AGUAYO,1168001,ZAMBRANO ESPINOZA CARLOS XAVIER,2042,G. ATILIO SOLANO,7530780/7530790,7530780/7530790 - KAT 33% 2.0 PEL,KAT 33% 2.0 PEL,Alimento Camarones,Nicovita Katal Camaron 33% 2.0 EC,KAT 33% 2.0 PEL,ENGORDE,KAT,REG,0.33,2,PELETIZADO,INB,PORTAFOLIO,ACTIVO,3439.690291,PB2025,PB+0,JUL,202507,0
